1	toasted
1	a man of peace
1	have the illusion
0	suffocating
0	was not even
0	assuming a rigid stance against
0	but there is little i can do
0	are masterminded
1	welcomed
0	stop the circus
1	supported
0	isolation
0	territorial ambition
0	do n't accept
1	support
0	beyond the reach of any legal regime
0	have shown reluctance
0	despite israel 's provocations
0	to put it mildly
0	settlement battle
1	protection
0	criminal administrations
0	political disadvantage
1	would therefore be appropriate
1	good starting point
0	gross violations
0	dangerous course of action
0	no longer live by the sword
1	wwanted
1	hope
0	exploding further
0	recognizing
0	do not proceed to condemn them
1	deserved
1	thanks
1	free and fair
0	sees
0	simplistic interpretation
0	would totally liberalize
0	are blaming
0	a kind of collective punishment
0	strategy of suppression
1	urged
0	happiness and worry
0	frightening
0	put most of the blame
1	gain more knowledge
0	wariness
0	get away with bad policymaking
0	harassment
0	willful expansion
0	almost all parts of the globe
0	was criticized
0	rejects
0	abandoned
0	could n't care less
0	changed the warning
0	increasingly critical
0	astonished
1	recommendations
1	that would be independent
1	revolutionary leaders
0	do not reflect the reality
0	radicalized
0	will not be able
0	warning
0	tens of thousands
0	repeatedly trumpeted
0	catastrophe
0	proved ineffective
0	injustice suffered
1	something special , as god 's own country
0	that 's ridiculous
1	great leader
1	so help me god
0	refusal to accept
0	axis of evil
1	very clear boundaries
0	the problem , he went on , is
0	vacationing
1	justifiably
0	palestinian victims as terrorists
0	attacks
0	terrible tragedy
0	tendency toward confrontation
0	it 's hard to imagine them getting better treatment than they 're already receiving
1	expression of mankind 's progress
0	one of the most unstable
0	ought not
0	war on terror
0	anything goes
1	wants
0	has denied
1	20 times more
1	remember
1	favoured
0	taking action against
0	his career was like a rough sea , with highs and lows and never calm
0	so shocking
0	but
1	equal footing
0	excessive use of force
1	interests
1	explicit statements of support for
0	mistake
0	undermine
0	usually committed
0	want more money for themselves ,
0	is n't exactly clear
1	legitimate
0	to crush
0	double standard
1	stood a good chance
1	ambitious
0	only too aware
0	to contest
0	steel cages
1	top priority of
0	think
1	upholder of justice
1	the principles of kyoto were fine
1	play a meaningful role
1	supported
0	axis of evil
0	axis of evil
0	forging its own way
0	hasty
1	are frequently embraced
0	had irritated
1	realizes
1	raised expectations
0	has been sounding the alarm
0	to think
1	insist
0	boycotted
1	continue to strengthen
0	sit in judgment
0	would only have sharpened
1	can support
0	farce of coup d'etat was staged
0	perp pal
1	due regard
0	criticizes
0	would be a great tragedy
0	denied
0	a defensive action
0	least free
1	advocated
0	are disturbed
0	have been rubbed on her skin
0	axis of evil
0	to blame
0	have hotly denied
1	stick to
0	declared
0	flawed
0	came forward opposing
1	to support
0	gulf between
0	the disturber of peace
0	moribund
1	hope
0	unlawful combatants not entitled to the protection
0	under the pretext of fighting terrorism
1	skillfully adapted themselves to the most difficult circumstances
0	message and warning by
0	defenceless
0	end up like french algeria
1	once prosperous
0	accused
1	was a good thing for the hemisphere
0	protests
1	urged
0	suffered
1	on realistic and just bases
0	it is conducting a war without rules
0	may not be a correct basis
0	do n't think
1	cooperate
0	change to disappointment
1	his goal
0	his ship has been sailing towards a wrong direction for far too long
0	unlawful combatants
0	wanted to avoid
0	naked pursuit
0	further expressed alarm
0	unprecedented in the history of the comity of nations
0	to send a memorandum of protest
0	rejects
0	flaunting it
0	condemning
1	will benefit
0	note with deep concern
0	systematic campaign of violence and intimidation
0	repeatedly threatened
0	will be tarnished
0	is likely to prejudice
0	is stiffening in its attitude toward
0	is perforce a bit scary
0	all but dismissed
0	falling victim
0	nor
1	the interests of
0	may put back by years
1	pro peace rally
1	more concrete support
0	typical texan mentality
0	another example
0	economic contagion
0	he throws law , order and legitimacy to the wind
0	was critical
1	very frightening
1	the will of
0	repressive
0	many mistakes
0	opposition
0	unfounded
0	completely violated
0	unfortunately
0	rhetoric of that kind
0	turn a blind eye
1	without room for rigging
1	are unanimously demanding
0	axis of evil
0	denied
0	mandatory
1	firm support
0	says it should have a free hand to storm the palestinian areas assassinate or arrest palestinian citizens demolish homes , headquarters , and establishments uproot thousands of trees and besiege cities and villages as it likes
0	feeling sorry
0	superior
0	of chained and humiliated
0	opposition to
0	challenged
0	angry
0	rejection
0	has put himself into
0	war maniacs
0	does not wish
0	fear
0	casting dark clouds
1	great people
0	could destabilise
1	ever firmer
0	feared
0	a nonsense term
0	perception
0	nor especially democratic
1	are seeking
0	the sense of frustration
0	blaming
0	can feel sorry for
0	grave human rights violators
0	unheeded
1	urged
0	took china 's rising military threat
1	with a hope
1	can be bought cheaper
0	hue and cry
0	threatening
1	guarantee
0	involves some contradictions
1	would be useful if
0	horror
0	such desperation
1	urge
1	until ex president carlos menem changed course
0	get away with bad bets
0	defy
1	support or toleration
0	ghost of a military insurgency
0	not putting their letterhead on anything
0	territorial ambition
0	break the spirit of
1	improvement
0	crushed human rights principles
1	extensively welcomed
0	wrong
0	came to naught
0	denied
0	abandoned
0	think
0	him in so ferocious an image wearing a t shirt and jogging pants bearing some english letters , baring his teeth and with a glare of hatred in his eyes
0	the accusations
1	their glorious struggle for these rights
1	good will
0	is also reflected
0	the peace treaty was in favour of the zionist enemy
0	terrorism
1	hopes
0	would not find it at all strange
0	thugs and fraud
1	favourable comment
1	the civilized world
1	honored his commitment
0	refusing
1	wants
1	valiant intifadah
0	is not up to
1	appeared to go well
0	think
0	strategy of suppression
0	forcing painful austerity measures
1	were singing and dancing to celebrate
1	flexibility
0	turn it again into an irritant
1	is optimistic
1	legitimate
0	tragedy
1	called on
0	worst showing ever
0	shabby conduct
0	an axis of evil
1	readiness to establish a just peace
0	fails
0	violate
0	opposed
0	lost their illegitimate interests
1	humane
1	support
1	lending any support
0	many years of decay
0	slow
0	is , day by day , becoming somewhat weak
0	suspicions
0	since one would have been paid to do so
1	wish
0	deigned
1	triumphantly returned to power at the request of his own people
0	so great as to remove any sense of common ground
0	not been treated properly
0	called
0	are concerned
1	was willing
0	that four shots would solve the problem
0	lacking good will
0	wronged
1	has obviously counted on
0	test of patience
0	severely blamed
0	irresponsible
0	claims
1	assurances
0	first organized protest
0	if that is what you can call them
0	can not wholly agree with
0	in such a manner
0	premature
1	the government continues to uphold the freedom of expression
0	have also moved to contest
1	humane
0	not likely
0	could explode
0	protest
0	inhumane
0	at best
1	want to
0	fear
0	impossible
0	widespread concerns
0	the difficulties of even
1	accepted
0	opposed
0	arrogance toward
0	allegations
0	so called
0	injustice
0	everyone pays dearly for his mistakes , and somehow manages as best he can
1	to ensure the full exercise of democratic rights
0	braces
1	aspirations
0	serious division
1	will seek to support
0	bad treatment
0	pretend to be
1	expressed his hope
0	were likely not to be free and fair
0	did not support
0	what happened in bosnia herzegovina is being repeated on a larger scale
1	welcomed
1	things could be worse
0	pot calling the kettle black
1	won the support
0	it would be madness to hold elections now
0	link
0	us supremacy
0	of lying
1	with good economic management , israel should have little trouble
0	condemned
0	resistance
1	head off an explosive growth
0	considered
1	want
0	does not want anything to do with
0	had likely deteriorated beyond repair
0	running slightly against
0	am worried
0	product of `western biased
0	depends on
1	welcomes
0	rigged
0	have refused to recognise
1	congratulations
0	protest
0	in contravention of the country 's constitution
1	abundant reserves of energy
1	sign of progress
0	was a consensus without any consensus
0	march on
0	was uncomfortable
0	rejecting
1	is demanding
0	would not be out of necessity
0	scenes of destruction
1	appeared ready
1	hopefully
0	criticism
1	expressed his surprise
0	reticence
0	the axis of evil
0	axis of evil
0	it makes a mockery of george bush 's war against international terrorism
0	am worried
0	worry
1	has reaffirmed its commitment
0	criticisms
0	limits of tolerance
0	cataclysmic consequences
0	moribund
0	enemy
0	a pack of blatant lies and propaganda
0	cages
1	pursuit of its global agenda
1	commitment
0	who were deprived of the minimum political and human rights
1	appeal
1	will be inviting
0	aimed at crushing
1	for a good future
0	criticized
1	encouraging
0	pick up some tube time
0	either of them
1	certain satisfaction
0	laden with threats
0	with the guerrillas in particular , we supply the dead , while you enjoy politics
0	would drag down the economy
1	wanted
0	described as
0	engulfed by violence and crime
0	desperate
0	are blamed by
1	leadership
0	more concerned
1	support of
1	approval
0	there is no alternative to it but conflict , isolation , nationalism , and ultimately war
0	battle of good versus evil
0	mount a rebellion
1	will overcome the current difficulties , revive their economy and maintain their social stability
0	attempting to develop weapons of mass destruction
1	wanted
1	generally respecting the human rights of its citizens
0	backing out
0	fall far short of
0	needed to be wiped out
0	all these innocent people being killed
1	urged
1	seek more cooperation opportunities
0	in tatters
1	long called for
0	possibly even endanger
0	one image too many
0	culprits
0	illegal
0	was rejected
0	a great wall of china in the middle east
0	are the violators of human rights
0	shown no inclination
0	took another swipe
1	a promotion of us values to china
0	every oppressive or vindictive israeli action
0	will remove you violently
0	exasperated
0	the concerns voiced
1	positively assessed
0	rigging
0	accuses
0	meaningless
0	mainly concerned
1	has to respect
0	bitter destruction
0	systematically wrecked
0	preying
0	falls at a bad time
0	supremacy
1	exercise maximum restraint
0	accused
1	has also backed
0	on suspicion of
1	still wants
0	took tolls of women and children
0	concerns
0	summarily dismissed
1	appreciates
0	no justification
1	invitation
0	has not achieved
1	believes
1	confidence
0	formulate , implement , or benefit from policies that undermine or injure zimbabwe 's democratic institutions
1	agreement or understanding
0	have refused to serve
0	premature
0	concerned
0	it can not be anything but gangster like logic
1	supported
0	would have happened here
0	compromising the image of the war against terrorism
0	discourage
0	accusing
1	most cost effective
0	has escalated wildly
0	the desperate fight
1	has been eager
1	de escalation
0	reined in
0	any adventure
1	calls for
0	not up to him to decide who is a captive or who is not a captive
1	peacefully
0	disenfranchised
0	severely
0	linking
0	throttling
0	specifically named
1	excellent opportunity
0	prisoners are getting coddled
1	guaranteeing peace , security , and stability for all nations
0	not true at all
0	not implemented in practice
0	should go
0	most disturbing of all
0	has refused
0	riddled with irregularities
1	pretended to support
1	credible
0	not viable
0	picked a quarrel
1	reiterated his call for
1	to promote
0	scepticism and scorn
0	resorting
0	has regarded
0	do not sincerely share the values
1	have at least gone to the trouble
0	toy with the world in palms of their hands
0	badly battered
0	would have exceeded his authority
0	would not accept
1	uphold
0	entrench
1	fairly good prospects
0	the main problem
1	to request
1	endorsed
0	intensified
0	particular concern is raised
1	easier
1	but he may be
0	are agitating
0	likely to grow
0	brazen distortion
0	flawed
1	will seek
0	only a hireling
1	irrefutable
0	disorganization
0	hints of war
1	came forth supporting
0	campaign
0	has been widely condemned
1	such fruitful results
0	declined
0	scores of nations
1	stressed with pride
1	great
0	frightening
1	encourage
0	devastating
0	whatever
0	this is our major concern
0	slams
0	is charged
0	veils his fears and traumas
0	the head of an empire of evil
0	systematically subverted
0	if painful
0	does not want
0	our usama bin ladin
0	it will not be free and fair
0	denunciation
1	supports
1	hoped
1	supported
0	is merely to entertain
1	restraint
0	arrogantly , humiliatingly , aggressively and in an interfering way
0	sees
1	competent
1	gratitude
0	vague
1	eagerness
0	grief and anguish
0	ban on holidays and a golden retirement
0	punishment
0	considers
0	in danger of removing
1	bold and fair
1	hope
0	find no grounds for any support
1	resolve all issues peacefully
0	ill treatment
0	gone off his rocker
1	hopes
1	viable
1	personal interests
0	unlawful
0	have been concerned
0	not honest about championing
0	meddle
0	could become worse
1	wants
1	better approach
1	gives the saudi government its due
0	has not satisfied
1	possible to ensure the environmental integrity
1	will continue to show american power and purpose in support of
0	subjugate the palestinian people and liquidate their legitimate rights and aspirations
0	have the final say
0	agree
1	the right direction
1	fairly sophisticated
0	rated
0	attacks on the freedoms and values
0	powder keg
0	charged
0	has already warned
0	opinion
0	roundly condemned
0	shameful mum
1	current priority
0	will find it difficult to attain
0	railing
1	have preference for
0	counting on
0	wilfully ignoring
0	gave much food for thought
0	is pessimistic
0	claims
1	to understand
0	sat on the fence for months
0	the branding
1	are committed
1	sustainable advocacy
0	not committing
1	support by
1	an end to the conflict
0	most unfortunate
0	were considered as nonexistent by many countries
1	invite
0	mere positioning
1	pre eminently a nation of laws
1	calls
0	they 're terrorists , they 're murderers
0	misguided
0	taking care to avoid directly criticizing
0	enormous
1	not only
0	always likes to dwell on
0	acknowledging
0	denying
0	stance
1	could have hoped for
0	brian gives up in confusion
0	baseless charges
1	praised
0	do not recognise
1	trust
0	discrediting
0	directly responsible
1	agreed
1	rallies for solidarity
0	the problem is
0	the problem is , who can ensure that these guidelines will indeed be adhered to
1	had been tipped
0	poor
1	invitation
1	we have nothing to hide
1	like
0	did not conform to international standards
0	dislike
0	heavy human losses
1	successfully rallied
1	were delighted
0	promote instability
0	carnage
1	loudly trumpeted
0	can contaminate
0	would not support
0	israeli tanks are pushing further
1	regain confidence
1	very honor
0	nervous
0	judging from
0	a primitive thirst for revenge
1	cooperated closely
0	no easy matter
0	no way defending
0	taken palestine hostage
0	not active enough
0	disagreements
0	have filed a complaint
0	meant to intimidate
0	to protest
1	will accept
0	forefront of combating
1	recommendations
0	at the expense of the world 's security and stability
0	is suspected
1	advice
0	israel makes itself appear
0	immediately lapsed into hysterics
0	permission being denied
1	aligned himself and established a distinct cooperative stance
1	sincerity
0	continued violence and aggression
1	were in the right
1	hold in
1	in the hope
1	strategic importance
0	concerns
0	does a poor job
0	nations will vanish from the face of earth
1	heroic
0	the possible risks facing indonesia
1	he should receive a vote of confidence
0	baby faced
1	invited
0	distortion of reality
0	put an end
0	illegitimate
0	forestalling further oil price declines
0	criticism
0	find ourselves unable to endorse
0	extremely dangerous
1	is fully biased to israel
0	an obsession fidel castro 's downfall
0	not free and fair
0	fodder
1	favoring
0	something so petty
1	would press ahead
1	common sense
1	willingness to support
0	has done very little so far
0	unable to tolerate
0	neither
0	are also against
0	position and particular stance opposed to
1	dignified
0	wayward
0	does not want
1	democratic achievements
1	calls on
0	were insulting to the palestinians
0	mendacious
1	objectives
0	deliberately
0	subjugate
1	can be a lot of fun
1	the consensus
1	repeatedly guaranteed
0	is insisting
0	desperate hatred
0	confined to minute cells
0	incited
0	had disagreed
0	could , however , not be openly described as free and fair
0	wilfully ignoring geneva conventions
0	are getting increasingly critical
1	may god be satisfied with him
1	would continue to support
0	frustrate
1	would help
1	credible
0	angrily rejected
0	either you are with us or you are with the terrorists
0	takes a side
0	patchwork
0	kill an american
0	warn
1	agreed
0	which stood in the way of honest negotiations
0	is feared
0	protested
0	the ford falcon syndrome
0	are only
0	policy of terror and death
0	practically no hospital medical attention
1	support
1	should be looking up smiling
0	one of the grossest type of human rights violations
1	tropical
0	disastrous
1	go into the streets en masse and defend and support
1	richest
0	flimsy pretexts
1	are with
0	stiff opposition
0	was not killed
0	prejudged
1	promote
0	fears
1	should not be afraid of persecution
0	refuses
0	sticking to the polluting policies
0	concerns
1	is ready to respect
0	has rejected
0	is suspected
0	as is feared by the whole world
1	respect
0	were callous
1	knows enough
1	tried
0	crushed politically , socially , economically
0	increasingly close
0	is still bleak
0	occupation
1	maintains the commonwealth 's credibility
0	introduce the rioters to their 72 black eyed virgins
0	illegitimate
0	accused
1	must henceforth become more bearable , especially
1	expressions of support
0	so called
0	like crap
1	this objective
1	has requested
0	refuses to bow
0	the illusion
1	really useful
0	slapping
1	widened
1	gives new life
0	madness
0	was naive
0	to intimidate women and children
0	more serious
0	refusal
0	mistreatment
0	tough blow
0	only
1	are with us
0	validate a sham
0	were considered
0	can not choose
1	endorsed
0	take a turn for the worse
0	in such a complex state
1	more dynamic
1	has vowed
0	terrorist
0	stop supporting
0	persistent
0	where there are not even polls
1	now a reality
1	useful message
0	dictate
1	the visit has achieved positive and successful results
0	lost time and credibility on a failed bet
0	subjected to repressive israeli measures
1	basically sound
0	threatening
0	loaded against him from start to finish
0	the biggest concern
0	axis of evil remark
0	but not
0	rapidly absorbing
1	that will win us votes
0	disapproved
0	are less alarming
1	could possibly want
0	so uncertain
0	brings back bad memories
0	threatened
0	possibly suicidal
0	is not to have a strategic vision
0	do n't deserve
1	the rule of law
0	fear
0	are concerned
0	not the minister 's confrontational style
0	the actual death blow
0	although
0	launch attack
0	the axis of evil
0	has resisted
1	the absolute right in all cases
1	has voiced his approval
1	respected
1	extra vigil
0	the disorder of a closed economy
0	do n't want
0	rejected
1	more complete
1	true , legitimate , and elected
0	want to sweep aside all competitors from other countries
1	voted
0	irresponsible
0	out now
0	boycott
1	recognition
1	expressed understanding
0	constant aggressive
0	from pulling out of
1	still committed
0	are going to voice their concerns
0	friendly faces
0	unfavorable
0	rigged and unacceptable
0	may annoy
1	hoped
1	called on
0	the wrath of
0	the concerns
1	defended
1	have pleased
0	several occasions
1	wish
0	if i do not save them , i do not save myself
0	her former friend as an enemy and her former enemy as a friend
0	opposing
0	tacitly agreeing to ignore
0	have n't already violated
0	evil empire
0	taking away the will to react and defend
0	in face of the economic and government paralysis
0	particularly designated
0	meddling
0	evil empire
1	decisive breakthrough
0	unable to show a modicum of internal political discipline
1	stressing
0	benefits
0	threats against
1	just , legitimate rights
1	more belt tightening
0	apartheid
1	am happy
0	no quick fix
0	refusal
0	inhuman
0	merely speaks
0	have joined the chorus of protest
1	we should the use the current to our mutual benefit
0	looking back one can see a general lack of vigilance
1	approve of
0	one body with two heads
0	major
0	declined
0	advisories
0	if it is successful
0	is her nemesis
0	makes the republic of china vanish
0	certainly not raised us image
1	legitimate dissent
0	undermining the integrity and independence
0	will be forced
0	poor response
1	resistance
0	before it disappears
1	benefits
0	nothing but revealing before the world each and every one of his political immaturity and moral corruption
0	brought the peace process to a deadlock
0	outcry
0	could be damaged
0	criticized
0	mixed
0	only
0	sharp divisions
1	the importance
0	denunciation
0	criticism
0	flaws
0	have joined the opposition in alleging
0	would not recognize
0	not to embark on the suicidal path that he has chosen
0	accused
0	seething
0	immediately attacked
1	perception
0	inhuman treatment
1	unquestionably
0	sent packing
0	has heightened the suspicion
0	questions
1	concrete
0	are tired
0	willing to starve their people
0	criticized
1	expressed a mutual desire
0	can not integrate itself
0	is feared
0	think and state
0	hard line wing
0	prejudged
0	gross misstatement
0	whether the american society is not reverting to the 1960s
1	thank
0	arbitrarily
1	sensible , serious voice in cabinet
0	a disagreement
1	preferable
0	displeasure
1	hope
0	devastating
0	is very concerned
0	forced to
0	depends on
1	will pose a merciless annihilating blow
1	promises
0	the claim
0	membership in the axis of evil ,
0	thousands
0	put off
0	only one single
0	spewed out all kinds of vicious remarks
1	want
0	crude example
0	seems to be creating a legal limbo
0	not intent on revitalizing its economies
1	yardstick for progress
0	threat only to
0	concocted
1	ease
0	poses a danger
0	very abrupt
1	will do its utmost
0	illegitimate
0	categorized
1	good
0	refused to recognize
0	have shown reluctance
1	the world 's sole superpower
1	can make one tumble and roll over 77 times
0	needs to discipline
0	freaky
0	trying to hide
0	fattening
0	radical
1	israel would gain peace and security
0	forever hold their peace
0	will employ a crafty trick
0	extremely incompetent
0	a coup
1	will finally deliver on his promises
1	hope
0	would be handicapped
1	advice
1	insufficient guarantees in themselves
1	confidence
1	call
1	wish
0	not
0	casting shadow
0	charged
0	we fought for half of our lives
0	reminiscent of the torture centres
1	had favored
0	only deserves rejection
0	futile
1	the door remains wide open
1	god is their only hope
0	rising chorus of domestic and international outrage
0	thanks to the taliban regime
0	apparent lack of a strategy
0	a superficial exercise
1	requesting
1	humanely
0	has not once
1	a legitimate activity and long overdue
0	failure to gain legitimacy
1	will be with
0	whether
1	endorses
0	does not desire
0	infinitely difficult to reconcile oneself
0	threats
0	struggled to defend
1	defend the rights of his homeland and people against
1	still going strong
0	deserves condemnation
1	to the contrary
0	an attempt to satisfy a primitive thirst for revenge
0	dump
1	respecting
0	mimic
1	would create
0	never enabled
0	threat being spread
0	a blatant case of discrimination in rights
0	speak ill
0	found itself literally in the plight of a punching bag
0	launch campaigns against
0	this is just the pursuance of a vendetta
0	axis of evil
0	great
0	cause a rift
0	why should
1	fundamental freedoms
0	just to gain popularity
0	undermining the legitimacy
0	do n't mean that 's so
0	unfortunately
0	commits a crime
0	interfere
0	challenging and issuing objections
1	want to make sure
0	disguises
0	closer to hypocrisy than to murderous hatred
0	problems as being unsolvable
0	bastion of resistance
0	assassination
0	concern
0	should criticize
0	policy
0	illegitimate
1	would go a long way towards inspiring
0	israeli abuses against palestinians
0	the scathing kesas report
0	worst unrest
0	has accused
0	the like of which has never been seen before
0	the real ringleader of evil
0	grudgingly agreed
1	far preferable
1	wants
1	major
0	refusing
0	to be wasted away
1	legitimate
0	catastrophe
0	earned eternal notoriety
1	should have been on the side
1	are eagerly awaiting
0	most unfortunate part
0	condemnation
1	unconditional support
0	opposition
0	not a basket case
0	deadly
0	provocation
0	do not intend
0	axis of evil
1	hailed
0	would be completely blocked
1	call on
1	proclaimed
0	just empty rhetoric
0	troublemakers
0	row
0	refuses
0	playing with words
0	in metal cages named detention centres
0	opts for brute force
0	as it sees fit
1	successful
0	flawed
0	damaging solidarity
0	harmed
0	may be seeking to cause damage
0	the outrage
1	smaller than small
0	anti terror
1	my fist carries a force
0	against
1	achieving social harmony
0	terrorist thugs
1	has unashamedly seen fit
1	pushes for
0	strikes at the heart
1	tyrannical tactics are at an end
0	voiced concern
0	dont want
0	all the more to be deplored
1	provide support to the us , as it did
1	advantage
0	ripple effect
0	access of evil
0	return to the protectionism
1	certainly an ideal location
0	rankles
1	was supported
0	disapproves
0	antipathy
0	obviously overshadow
0	purposely play up
0	ongoing afghan crisis
1	free and fair
0	batted an eyelid
0	has blamed
0	accused
0	particularly frequently and unceremoniously
0	argued
0	very substantial
1	tried to resist
0	not even
1	want
0	if i let it get to me
1	urged
0	shortcomings
0	tries to play the role of a world policeman
0	tortured consciences
0	refusal to classify
1	will not do or say anything that could damage
0	fails
0	against
1	said optimistically
0	worst
1	urged
0	such a failure
1	defends
0	was seen
1	tremendously ambitious
1	being supported
0	diplomatic flirtation with leftist world dictators
0	new political bogey
0	its crazies
0	although , of course , these super rigid activities are to a great extent warranted
0	serious
0	deep wounds
1	continued growth
0	would not accept
0	unwarranted
0	was neither free nor fair
1	not interfere
1	fine words
0	such concerns
0	has posed serious threats
0	most heavily armed place in the world
1	honest
0	considered
1	utmost
0	highly destructive
1	clear priority
0	often must cope without
0	u s domination
0	crises
0	the sole purpose
0	shook
1	support
0	will never tolerate
0	chorus of condemnation
0	axis of evil
0	could be sympathisers
0	attacked without hesitation
0	indifferent institutions
1	put an end
1	go out into the streets to defend
1	was justified
1	vast
0	more serious
1	approve
0	does not help dispel the suspicions
0	refused to allow
0	turns a blind eye
0	threatened to choke
1	love
1	backed
0	defiant
1	continues to call for
0	deemed
0	manichaean
0	inaccurate
0	are n't quite at peace
0	sensing
0	can anyone believe
1	was remarkable
0	only possible definition will be torture and the violation of human rights
0	where the hell it is
0	the more
1	sided with
0	no double standards should be pursued here
0	for otherwise
0	angry anti us protests erupted
1	humane , legal , and proper
0	pessimistic
1	accepted
0	it seems doubtful
0	into a corner
0	could not help but feel
0	would not accept
0	condemned
0	notwithstanding the labyrinth of constitutional provisions loaded against a free and fair election
1	cheered
1	unfettered support
1	hope
0	rig
0	is partly to blame
1	supported
1	wants
0	will not be tolerated for long
0	backed out
0	way below
0	would protest
1	restoring the full inalienable rights
0	puts off any
1	desire
0	repudiates
0	despite all of this , however
0	was biased against
1	has quite a sharp insight
0	have hinted
0	there will always be an argentine risk
0	troublemaking
0	contradicts the efforts to calm down the situation
0	saw
1	maintained a positive stance
0	not a single day would pass in peace and with no palestinians shedding blood
0	the objections
0	epic sized default
0	far less than
0	abuse of history
0	there is a breakdown in law and order
0	at the severe end
0	arrogant unilateralism
1	best piece
1	asked
0	who does not miss an opportunity
0	new dimension of crime against humanity
1	wants
0	acting arbitrarily
0	whom does he think
0	slandering
0	denounced
1	praised
1	zimbabwe is for zimbabweans
0	for months
0	threat to france 's ethic and religious minorities
1	has supported
0	suspected
0	corruption
0	disobeying uncle sam
0	without just compensation
0	last ditch
0	end of its colonialist occupation
1	restraint
0	were suffering
0	in the guise of its so called war on terror
0	because one can do it even with eyes closed
1	want
0	frigid
0	axis of evil
0	harms
1	like an upholder of justice
0	a vassal state
0	without
0	heresy
0	smear tactic
0	not much better
1	offer private recommendations
1	calling for
1	free and fair
1	calling for respect
1	hopes
1	humane and reasonable
0	a tool to advance america 's foreign policy
0	spiteful attitude clearly shows
0	unjust and discriminatory policies
0	demerits
0	stolen
0	convenient electoral tool
1	closed ranks behind
1	placed hopes
1	friendly relations
0	join hands to prevent
0	all kinds of provocative activities
0	cast away the chance
1	refuses to bow
1	will call on
0	delaying the day of reckoning
0	outlined
0	are scheming
0	great evil on open display
1	welcomed
1	think
0	has rejected
0	instigating
0	are being kept in cages
0	deals a blow
0	against neo liberal globalization
1	will
0	use the situation to gain the upper hand
0	tarnish
1	tremendous opportunities
1	pushed
0	was tired
1	determination
1	safeguard peace and security
0	suffered
0	that axis of evil statement
0	intimidation
1	support of
0	burden
0	some seem doubtful
0	not going to remain silent
0	there 's plenty of food to play with
0	clucked and shook his head
0	negatively
0	might already be implementing
1	considers
0	protest
0	contrary to
0	continued
0	charges
0	violent protests
1	thanks to
0	understand
0	axis of evil remark
0	meaningless
0	wary of
0	refusal
0	charged
0	hope
0	are not sympathetic
0	can not be called a democracy
0	shackled like wild animals
0	unexpectedly tough
0	presidential folly that will sully the name of the armed forces
1	civilized society
0	intimidation
1	be optimistic
0	deeply flawed
0	resentment
0	terror
0	repeated his stereotyped allegations against
0	inability to judge
1	far preferable
0	tensions
1	new milestone
0	see
0	infringes
0	a halfway house
1	broader cooperation
1	better
1	loudly celebrating
0	could have just as easily sustained by rereading his own copy
1	endorsement
0	should not be loaded with all the world 's sins
0	provokes
0	the disagreement
1	appealed for
0	desperate
0	without winners
1	preferred
1	the deeper truth
0	acts of insubordination
0	dismissing
0	without effective
0	concerns
1	urged
1	promised
0	evil
1	visited cuba in a friendly manner
0	not profitable but costly
1	working around the clock
0	has resisted
0	frustrate
0	objections
0	blatant fraud
1	goals
0	have not formed a sufficiently strong alliance
0	rejecting
0	bloody
0	sound the alarm
1	the only winners
1	was approved
0	the arrows
0	deserve justice and to be treated as war criminals
0	were protesting
1	the idea
0	what is non wasp humanity
0	such israeli infractions
0	has concerned
0	not applied for political , cultural and ideological considerations
1	wanting
0	audible laughter from
1	wish
1	strong support
0	try to threaten
0	condemnation
0	resistance
0	voices can not be heard by anyone
0	judgment
1	recommendations
0	mistrust
0	excessive
0	very easily lost
1	his dynamism is an asset
0	duress
1	urge
0	doggedly
0	resorting to
0	faces of evil
0	voiced his condolences
1	stressed
1	pressure
0	real danger
1	called on
0	if one goes by the us logic , only the us spy plane is permitted to spy at other people 's doorsteps
0	inappropriate
1	invited
0	the new enemy of america
1	brought to the justice
1	with a vengeance
0	monstrous inhumanity
0	disappointment
0	contradictory
0	chapter of international terror
0	just cages
0	most radical israeli hardliners
0	however
1	urged
1	is based on mutual respect and understanding
0	illegal combatants , not prisoners of war
1	aimed at solving the issue
0	empire of evil
1	praised
0	dictatorial tactics
0	impossible to achieve coexistence
0	concerns
0	voter intimidation , last minute election law changes , and outright fraud
0	perception
1	without too many difficulties
0	would do anything to avoid
0	seems content to be back home on the rock playing with his bag of marbles and collecting his parliamentary pension
0	rightly
1	peaceful settlement
1	could be to steer soaring space station costs back toward earth
1	calls for
0	accused
0	were not so devastating
0	however
0	desperation of
0	pretended to be abiding by the decision
1	has promised
1	advised
0	alienate itself
0	fraught
0	refused
0	agitated
0	was a deluge of doubts
0	if tel aviv has not noticed
0	radical
0	were still concerned
0	refused to allow
1	could welcome
1	is supporting
1	his victory was a triumph against the west and whites
0	internationally isolated
0	actually went far enough
0	long and painful
0	did not conform
0	grim years
1	appreciated
0	extremely easy
0	rogue
0	warned
1	improving
0	alienation
0	any moral values
0	chanted
0	many and often confusing
0	disastrous
0	refused
0	forced him
0	has tended to undermine the growth of a human rights culture
1	free and fair
0	has to be maintained at any cost
0	are being subjected to
0	by any means
0	grimly replied
0	humiliation
0	expressing concern
1	pledged
0	common enemy of all civilized men and women
0	have given proof of illegality and political persecution
0	unequal
0	can create trouble and instability
0	languages without nuances
0	have no right
